Anio,DepartamentoOrigen,PaísDestino,VolúmenToneladas
2010,Bogotá,Jordania,38.47
2010,Bogotá,Líbano,39.22
2010,Bogotá,Marruecos,96.25999999999999
2010,Bogotá,México,74.19999999999999
2010,Bogotá,Noruega,90.91
2010,Bogotá,Nueva Zelandia,52.44
2010,Bogotá,Panamá,0.42
2010,Bogotá,Países Bajos,148.79999999999998
2010,Bogotá,Perú,116.70000000000002
2010,Bogotá,Polonia,0.53
2010,Bogotá,Portugal,39.71
2010,Bogotá,Puerto Rico,1.24
2010,Bogotá,Reino Unido,626.56
2010,Bogotá,República Checa,2.01
2010,Bogotá,Rusia- Federación de,0.24000000000000002
2010,Bogotá,Suecia,598.56
2010,Bogotá,Turquía,0.3
2010,Bogotá,ZFP Bogotá,77.96000000000002
2010,Bogotá,ZFP Pacifico,3.25
2010,Bogotá,ZFP Palmaseca,1.04
2010,Boyacá,Antigua y Barbuda,0.57
2010,Caldas,Alemania,3427.7300000000005
2010,Caldas,Argentina,38.54
2010,Caldas,Australia,435.42999999999995
2010,Caldas,Belice,3.0
2010,Caldas,Bélgica,6946.649999999999
2010,Caldas,Canadá,4755.02
2010,Caldas,Chile,172.45999999999998
2010,Caldas,China,30.84
2010,Caldas,Corea,1188.6000000000001
2010,Caldas,Dinamarca,183.79999999999998
2010,Caldas,Ecuador,166.96999999999997
2010,Caldas,El Salvador,15.069999999999999
2010,Caldas,Eslovenia,199.22000000000003
2010,Caldas,España,929.42
2010,Caldas,Estados Unidos,24705.269999999993
2010,Caldas,Estonia,15.38
2010,Caldas,Finlandia,1143.87
2010,Caldas,Francia,1647.2599999999995
2010,Caldas,Grecia,19.96
2010,Caldas,Hong Kong,59.0
2010,Caldas,Indonesia,1.5
2010,Caldas,Irlanda,76.75
2010,Caldas,Israel,191.67000000000002
2010,Caldas,Italia,1010.4
2010,Caldas,Japón,11438.16
2010,Caldas,Letonia,47.17
2010,Caldas,Lituania,3.89
2010,Caldas,Líbano,19.23
2010,Caldas,Malasia,39.71
2010,Caldas,México,686.5200000000001
2010,Caldas,Noruega,768.2000000000002
2010,Caldas,Nueva Zelandia,39.239999999999995
2010,Caldas,Países Bajos,307.51999999999987
2010,Caldas,Perú,16.6
2010,Caldas,Polonia,211.52999999999997
2010,Caldas,Reino Unido,2033.5700000000002
2010,Caldas,Rumania,19.26
2010,Caldas,Rusia- Federación de,1939.69
2010,Caldas,Singapur,19.779999999999998
2010,Caldas,Sudáfrica,19.22
2010,Caldas,Suecia,777.2700000000002
2010,Caldas,Suiza,0.05
2010,Caldas,Taiwán- Provincia de China,55.68
2010,Caldas,Turquía,19.16
2010,Cauca,Alemania,341.53000000000003
2010,Cauca,Australia,56.51
2010,Cauca,Bélgica,3888.0299999999993
2010,Cauca,Canadá,738.2499999999999
2010,Cauca,China,17.5
2010,Cauca,Corea,1170.78
2010,Cauca,Dinamarca,61.870000000000005
2010,Cauca,Eslovenia,39.84
2010,Cauca,España,471.95
2010,Cauca,Estados Unidos,5179.749999999999
2010,Cauca,Finlandia,291.88
2010,Cauca,Francia,729.79
2010,Cauca,Grecia,19.95
2010,Cauca,Israel,38.58
2010,Cauca,Italia,120.61000000000001
2010,Cauca,Japón,6522.889999999999
2010,Cauca,Malasia,40.0
2010,Cauca,México,19.23
2010,Cauca,Noruega,15.75
2010,Cauca,Nueva Zelandia,54.3
2010,Cauca,Países Bajos,95.45
2010,Cauca,Reino Unido,753.0499999999998
2010,Cauca,Sudáfrica,21.0
2010,Cauca,Suecia,257.37
2010,Cauca,Suiza,6.09
2010,Cauca,Taiwán- Provincia de China,18.9
2010,Cesar,Canadá,57.79
2010,Cesar,Estados Unidos,38.52
2010,Cundinamarca,Alemania,0.0
2010,Cundinamarca,Canadá,76.94999999999999
2010,Cundinamarca,Chile,6.02
2010,Cundinamarca,España,131.28
2010,Cundinamarca,Estados Unidos,428.63000000000005
2010,Cundinamarca,Italia,21.0
2010,Cundinamarca,Japón,147.69
2010,Cundinamarca,Perú,0.42
2010,Cundinamarca,Reino Unido,38.55
2010,Cundinamarca,Suecia,41.84
2010,Cundinamarca,Taiwán- Provincia de China,19.21
2010,Cundinamarca,ZFP Bogotá,0.41000000000000003
2010,Córdoba,Estados Unidos,17.51
2010,Huila,Alemania,3137.149999999999
2010,Huila,Australia,504.36999999999995
2010,Huila,Bélgica,2815.57
2010,Huila,Canadá,3451.7399999999993
2010,Huila,China,34.96
2010,Huila,Corea,1646.95
2010,Huila,Croacia,19.27
2010,Huila,Dinamarca,209.36
2010,Huila,Eslovenia,138.28000000000003
2010,Huila,España,4438.959999999999
2010,Huila,Estados Unidos,26079.170000000006
2010,Huila,Estonia,19.27
2010,Huila,Finlandia,2641.91
2010,Huila,Francia,322.98
2010,Huila,Grecia,19.21
2010,Huila,Irlanda,38.480000000000004
2010,Huila,Israel,212.03000000000003
2010,Huila,Italia,642.2999999999998
2010,Huila,Japón,20175.2
2010,Huila,Líbano,19.24
2010,Huila,Marruecos,67.22999999999999
2010,Huila,México,57.64
2010,Huila,Noruega,2465.13
2010,Huila,Nueva Zelandia,98.99000000000002
2010,Huila,Países Bajos,155.86
2010,Huila,Portugal,99.31
2010,Huila,Reino Unido,3088.31
2010,Huila,Rumania,18.99
2010,Huila,Rusia- Federación de,78.33
2010,Huila,Siria- República Árabe,19.29
2010,Huila,Sudáfrica,126.03999999999999
2010,Huila,Suecia,1268.94
2010,Huila,Taiwán- Provincia de China,19.25
2010,Magdalena,Alemania,424.85
2010,Magdalena,Australia,18.81
2010,Magdalena,Bélgica,699.39
2010,Magdalena,Canadá,536.96
2010,Magdalena,España,19.16
2010,Magdalena,Estados Unidos,2150.97
2010,Magdalena,Finlandia,40.230000000000004
2010,Magdalena,Francia,19.21
2010,Magdalena,Israel,19.25
2010,Magdalena,Italia,181.79000000000002
2010,Magdalena,Japón,1768.9800000000002
2010,Magdalena,Nueva Zelandia,34.93
2010,Magdalena,Reino Unido,123.16
2010,Magdalena,Rusia- Federación de,19.22
2010,Magdalena,Suecia,162.35
2010,Magdalena,Taiwán- Provincia de China,13.96
2010,Magdalena,ZFP Cartagena,0.49
2010,Nariño,Alemania,17.51
2010,Nariño,Argentina,4.03
2010,Nariño,Australia,19.13
2010,Nariño,Bélgica,3478.4100000000003
2010,Nariño,Canadá,35.120000000000005
2010,Nariño,Corea,10.57
2010,Nariño,España,406.47
2010,Nariño,Estados Unidos,1824.59
2010,Nariño,Francia,195.56
2010,Nariño,Japón,535.72
2010,Nariño,Países Bajos,95.96000000000001
2010,Nariño,Reino Unido,1908.41
2010,Norte de Santander,Alemania,83.97999999999999
2010,Norte de Santander,Bélgica,135.29000000000002
2010,Norte de Santander,Canadá,866.53
2010,Norte de Santander,Corea,80.5
2010,Norte de Santander,España,64.51
2010,Norte de Santander,Estados Unidos,595.11
2010,Norte de Santander,Francia,62.629999999999995
2010,Norte de Santander,Japón,35.04
2010,Norte de Santander,México,19.23
2010,Norte de Santander,Noruega,19.25
2010,Norte de Santander,Países Bajos,21.63
2010,Quindío,Albania,0.02
2010,Quindío,Alemania,1270.1100000000001
2010,Quindío,Australia,188.67
2010,Quindío,Bélgica,599.88
2010,Quindío,Canadá,2011.2400000000002
2010,Quindío,Chile,2.1
2010,Quindío,China,17.5
2010,Quindío,Corea,1326.07
2010,Quindío,Costa Rica,0.51
2010,Quindío,Dinamarca,42.08
2010,Quindío,Egipto,19.23
2010,Quindío,El Salvador,0.74
2010,Quindío,Eslovenia,39.95
2010,Quindío,España,516.23
2010,Quindío,Estados Unidos,7774.74
2010,Quindío,Finlandia,83.97
2010,Quindío,Francia,84.69999999999999
2010,Quindío,Hong Kong,19.27
2010,Quindío,Irlanda,19.24
2010,Quindío,Italia,316.83000000000004
2010,Quindío,Japón,5725.530000000001
2010,Quindío,Jordania,57.71
2010,Quindío,Líbano,78.42
2010,Quindío,Malasia,38.56
2010,Quindío,Noruega,307.45
2010,Quindío,Nueva Zelandia,38.730000000000004
2010,Quindío,Países Bajos,12.14
2010,Quindío,Perú,0.51
2010,Quindío,Portugal,19.21
2010,Quindío,Reino Unido,683.8900000000001
2010,Quindío,República Checa,20.95
2010,Quindío,Rusia- Federación de,16.08
2010,Quindío,Siria- República Árabe,118.36
2010,Quindío,Sudáfrica,122.49
2010,Quindío,Suecia,102.78999999999999
2010,Quindío,Taiwán- Provincia de China,46.879999999999995
2010,Risaralda,Alemania,3711.2400000000002
2010,Risaralda,Antillas Holandesas,16.43
2010,Risaralda,Arabia Saudita,17.95
2010,Risaralda,Australia,659.5200000000001
2010,Risaralda,Bélgica,2758.48
2010,Risaralda,Canadá,5029.819999999998
2010,Risaralda,Chile,17.5
2010,Risaralda,China,19.25
2010,Risaralda,Corea,6074.81
2010,Risaralda,Dinamarca,229.91000000000003
2010,Risaralda,Egipto,39.92
2010,Risaralda,Emiratos Árabes Unidos,18.0
2010,Risaralda,España,807.74
2010,Risaralda,Estados Unidos,40418.87
2010,Risaralda,Estonia,19.2
2010,Risaralda,Finlandia,816.41
2010,Risaralda,Francia,1323.57
2010,Risaralda,Georgia,39.2
2010,Risaralda,Grecia,99.02000000000001
2010,Risaralda,Hong Kong,57.72
2010,Risaralda,Indonesia,19.24
2010,Risaralda,Irlanda,38.48
2010,Risaralda,Islandia,19.2
2010,Risaralda,Israel,644.1999999999999
2010,Risaralda,Italia,435.77
2010,Risaralda,Japón,16257.05
2010,Risaralda,Jordania,250.24
2010,Risaralda,Letonia,57.77
2010,Risaralda,Líbano,97.67999999999999
2010,Risaralda,Malasia,19.27
2010,Risaralda,México,153.92
2010,Risaralda,Noruega,2129.8
2010,Risaralda,Nueva Zelandia,19.23
2010,Risaralda,Países Bajos,59.43
2010,Risaralda,Polonia,57.74
2010,Risaralda,Portugal,38.489999999999995
2010,Risaralda,Reino Unido,980.6899999999999
2010,Risaralda,República Checa,21.0
2010,Risaralda,Rusia- Federación de,57.68
2010,Risaralda,Singapur,19.23
2010,Risaralda,Siria- República Árabe,250.93
